Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.5.107.99-1900-54772-17,10.5.107.99,54772,239.255.255.250,1900,17,13/09/2023 08:41:42 AM,1974833,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,265.8452638780089,1.5191157935886224,987416.5,77127.67215792267,1041954.0,932879.0,1041954.0,1041954.0,0.0,1041954.0,1041954.0,0,0,0,0,0,0,0,0,0,16,8,1.012743862392415,0.5063719311962075,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.161.173-1900-60608-17,10.5.161.173,60608,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,2049077,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,256.2129192802418,1.4640738244585245,1024538.5,12819.13883613092,1033603.0,1015474.0,1015474.0,1015474.0,0.0,1015474.0,1015474.0,0,0,0,0,0,0,0,0,0,16,8,0.976049216305683,0.4880246081528415,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.219.143-1900-53789-17,10.5.219.143,53789,239.255.255.250,1900,17,13/09/2023 08:42:17 AM,770336,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,454.34719395173016,2.5962696797241724,770336.0,0.0,770336.0,770336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.2981348398620862,1.2981348398620862,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.113.135-1900-50984-17,10.5.113.135,50984,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,2050729,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,256.0065225585633,1.4628944146203617,1025364.5,15112.99323430008,1036051.0,1014678.0,1036051.0,1036051.0,0.0,1036051.0,1036051.0,0,0,0,0,0,0,0,0,0,16,8,0.9752629430802412,0.4876314715401206,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.170.159-1900-55805-17,10.5.170.159,55805,239.255.255.250,1900,17,13/09/2023 08:41:28 AM,916230,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,382.00015280006113,2.1828580160003495,916230.0,0.0,916230.0,916230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0914290080001747,1.0914290080001747,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.131.216-17500-17500-17,10.5.131.216,17500,255.255.255.255,17500,17,13/09/2023 08:41:31 AM,30573357,11,1,1474.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,134.0,0.0,52.5948131897979,0.3924986058940142,2779396.090909091,9210954.082845114,3.0551465E7,0.0,3.0567137E7,3056713.7,9660671.675340304,3.0551465E7,0.0,0,0,0,0,0,0,0,0,0,88,8,0.35979038873617963,0.032708217157834514,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,145.16666666666666,134.0,134.0,0,0,0,0,0,0,11,1474,1,134,-1,-1,11,0,6220.0,0.0,6220.0,6220.0,3.0551465E7,0.0,3.0551465E7,3.0551465E7,No Label
239.255.255.250-10.5.180.220-1900-50921-17,10.5.180.220,50921,239.255.255.250,1900,17,13/09/2023 08:42:03 AM,1947467,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,269.58094796985006,1.5404625598277146,973733.5,67181.50817375269,1021238.0,926229.0,1021238.0,1021238.0,0.0,1021238.0,1021238.0,0,0,0,0,0,0,0,0,0,16,8,1.0269750398851432,0.5134875199425716,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.135.118-1900-57472-17,10.5.135.118,57472,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,39268806,15,1,1875.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,50.931011245923806,0.4074480899673904,2617920.4000000004,894050.5760395692,4000107.0,1835223.0,3.7314488E7,2665320.571428571,908030.2876356317,4000107.0,1835223.0,0,0,0,0,0,0,0,0,0,120,8,0.3819825843444285,0.0254655056229619,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,132.8125,125.0,125.0,0,0,0,0,0,0,15,1875,1,125,-1,-1,15,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.158.175-1900-64436-17,10.5.158.175,64436,239.255.255.250,1900,17,13/09/2023 08:41:48 AM,3057576,2,1,352.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,172.68581386039136,0.9811693969340418,1528788.0,709969.1494367906,2030812.0,1026764.0,1026764.0,1026764.0,0.0,1026764.0,1026764.0,0,0,0,0,0,0,0,0,0,16,8,0.6541129312893612,0.3270564656446806,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,234.66666666666666,176.0,176.0,0,0,0,0,0,0,2,352,1,176,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.170.18-1900-61197-17,10.5.170.18,61197,239.255.255.250,1900,17,13/09/2023 08:42:14 AM,2353815,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,223.04216771496485,1.274526672656942,1176907.5,108456.74520517385,1253598.0,1100217.0,1100217.0,1100217.0,0.0,1100217.0,1100217.0,0,0,0,0,0,0,0,0,0,16,8,0.8496844484379613,0.42484222421898066,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.177.219-1900-64304-17,10.5.177.219,64304,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,3059637,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.78531015280572,1.307344629444604,1019879.0,186876.15350547002,1235659.0,910596.0,1823978.0,911989.0,1969.9994923857214,913382.0,910596.0,0,0,0,0,0,0,0,0,0,24,8,0.980508472083453,0.326836157361151,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.166.241-1900-55543-17,10.5.166.241,55543,239.255.255.250,1900,17,13/09/2023 08:42:04 AM,2970464,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,235.65341980242815,1.3465909702995895,990154.6666666666,59487.83307814576,1046949.0,928297.0,2042167.0,1021083.5,36579.34089756129,1046949.0,995218.0,0,0,0,0,0,0,0,0,0,24,8,1.009943227724692,0.3366477425748974,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.180.13-1900-53375-17,10.5.180.13,53375,239.255.255.250,1900,17,13/09/2023 08:41:39 AM,2971807,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,176.66019361284228,1.009486820644813,1485903.5,647562.0262496095,1943799.0,1028008.0,1028008.0,1028008.0,0.0,1028008.0,1028008.0,0,0,0,0,0,0,0,0,0,16,8,0.6729912137632087,0.33649560688160435,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.239.113-1900-62495-17,10.5.239.113,62495,239.255.255.250,1900,17,13/09/2023 08:41:40 AM,2976179,1,1,137.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,92.06435500015287,0.6720025912419918,2976179.0,0.0,2976179.0,2976179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3360012956209959,0.3360012956209959,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,205.5,137.0,137.0,0,0,0,0,0,0,1,137,1,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.227.235-5355-49835-17,10.5.227.235,49835,224.0.0.252,5355,17,13/09/2023 08:41:42 AM,321478,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,136.86784165634975,6.2212655298340795,321478.0,0.0,321478.0,321478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.1106327649170398,3.1106327649170398,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.186.109-5355-54023-17,10.5.186.109,54023,224.0.0.252,5355,17,13/09/2023 08:41:32 AM,411587,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,106.90327925809125,4.859239966276875,411587.0,0.0,411587.0,411587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4296199831384375,2.4296199831384375,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.140.102-1900-56468-17,10.5.140.102,56468,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,1064,1,1,133.0,101.0,133.0,133.0,133.0,0.0,101.0,101.0,101.0,0.0,219924.81203007518,1879.6992481203006,1064.0,0.0,1064.0,1064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,939.8496240601503,939.8496240601503,101.0,133.0,111.66666666666667,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,167.5,133.0,101.0,0,0,0,0,0,0,1,133,1,101,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.105.166-1900-54330-17,10.5.105.166,54330,239.255.255.250,1900,17,13/09/2023 08:41:42 AM,929515,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,376.54045389262143,2.151659736529265,929515.0,0.0,929515.0,929515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0758298682646326,1.0758298682646326,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.204.57-1900-56745-17,10.5.204.57,56745,239.255.255.250,1900,17,13/09/2023 08:41:47 AM,1003010,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,348.94966151882835,1.9939980658218763,1003010.0,0.0,1003010.0,1003010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9969990329109382,0.9969990329109382,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.116.91-3702-51752-17,10.5.116.91,51752,239.255.255.250,3702,17,13/09/2023 08:41:48 AM,7690248,4,1,2624.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,426.5142034431139,0.6501740906145029,1922562.0,1531496.017662686,3572515.0,107151.0,7583097.0,2527699.0,1149380.418121433,3572515.0,1296528.0,0,0,0,0,0,0,0,0,0,32,8,0.5201392724916023,0.13003481812290058,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,787.2,656.0,656.0,0,0,0,0,0,0,4,2624,1,656,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.168.78-1900-38335-17,10.5.168.78,38335,239.255.255.250,1900,17,13/09/2023 08:42:07 AM,295737,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,845.3456956687867,6.762765565350294,295737.0,0.0,295737.0,295737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.381382782675147,3.381382782675147,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.159.192-1900-60305-17,10.5.159.192,60305,239.255.255.250,1900,17,13/09/2023 08:42:14 AM,3216598,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,158.55260744426255,0.9326623967309562,1608299.0,413004.10032831394,1900337.0,1316261.0,1900337.0,1900337.0,0.0,1900337.0,1900337.0,0,0,0,0,0,0,0,0,0,16,8,0.6217749311539708,0.3108874655769854,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.5.164.128-10.5.255.255-57621-57621-17,10.5.164.128,57621,10.5.255.255,57621,17,13/09/2023 08:41:38 AM,30219565,1,1,40.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,2.64729158080204,0.06618228952005101,3.0219565E7,0.0,3.0219565E7,3.0219565E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.033091144760025504,0.033091144760025504,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,40.0,40.0,0,0,0,0,0,0,1,40,1,40,-1,-1,1,0,0,0,0,0,3.0219565E7,0.0,3.0219565E7,3.0219565E7,No Label
239.255.255.250-10.5.148.237-1900-33033-17,10.5.148.237,33033,239.255.255.250,1900,17,13/09/2023 08:41:29 AM,26414312,13,1,1625.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,66.25196219382886,0.5300156975506309,2031870.153846154,399027.4615551429,3065624.0,1218508.0,2.4465612E7,2038801.0,415952.49585302843,3065624.0,1218508.0,0,0,0,0,0,0,0,0,0,104,8,0.49215743343987156,0.03785826411075935,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,133.92857142857142,125.0,125.0,0,0,0,0,0,0,13,1625,1,125,-1,-1,13,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.159.223-1900-57651-17,10.5.159.223,57651,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,2972321,3,1,510.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,228.77744362065874,1.3457496683568162,990773.6666666666,160724.63388147237,1173296.0,870416.0,2043712.0,1021856.0,214168.5018857815,1173296.0,870416.0,0,0,0,0,0,0,0,0,0,24,8,1.009312251267612,0.33643741708920405,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.5,170.0,170.0,0,0,0,0,0,0,3,510,1,170,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.113.179-1900-51006-17,10.5.113.179,51006,239.255.255.250,1900,17,13/09/2023 08:41:35 AM,2967846,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,235.8612946898188,1.3477788267989645,989282.0,57097.26859491617,1036077.0,925663.0,2042183.0,1021091.5,21192.697338942016,1036077.0,1006106.0,0,0,0,0,0,0,0,0,0,24,8,1.0108341200992235,0.33694470669974114,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.237.235-1900-58608-17,10.5.237.235,58608,239.255.255.250,1900,17,13/09/2023 08:41:43 AM,3010316,3,1,528.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,233.86249151251894,1.3287641563211303,1003438.6666666666,116098.7653695479,1121393.0,889289.0,1888923.0,944461.5,78025.69777002958,999634.0,889289.0,0,0,0,0,0,0,0,0,0,24,8,0.9965731172408478,0.3321910390802826,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,220.0,176.0,176.0,0,0,0,0,0,0,3,528,1,176,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.223.154-1900-50069-17,10.5.223.154,50069,239.255.255.250,1900,17,13/09/2023 08:41:56 AM,3069349,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.04604266246687,0.9774059580712392,1534674.5,768037.4654146112,2077759.0,991590.0,991590.0,991590.0,0.0,991590.0,991590.0,0,0,0,0,0,0,0,0,0,16,8,0.6516039720474929,0.32580198602374644,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.201.121-3702-49667-17,10.5.201.121,49667,239.255.255.250,3702,17,13/09/2023 08:41:32 AM,33813215,34,1,22304.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,679.0244583367775,1.0350982596597218,994506.3235294117,2266093.8789850343,1.2401692E7,0.0,3.3813215E7,1024642.8787878788,2294299.8294278793,1.2401692E7,0.0,0,0,0,0,0,0,0,0,0,272,8,1.005524023669444,0.029574235990277767,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,674.7428571428571,656.0,656.0,0,0,0,0,0,0,34,22304,1,656,-1,-1,34,0,1.6177256E7,0.0,1.6177256E7,1.6177256E7,1.2401692E7,0.0,1.2401692E7,1.2401692E7,No Label
255.255.255.255-10.5.153.140-17500-17500-17,10.5.153.140,17500,255.255.255.255,17500,17,13/09/2023 08:41:36 AM,30643220,13,1,2041.0,157.0,157.0,157.0,157.0,0.0,157.0,157.0,157.0,0.0,71.72875435414424,0.4568710468416831,2357170.769230769,8494483.512597153,3.0628519E7,0.0,3.0639033E7,2553252.75,8841416.44047525,3.0628519E7,0.0,0,0,0,0,0,0,0,0,0,104,8,0.42423740063870574,0.032633646202977366,157.0,157.0,157.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,168.21428571428572,157.0,157.0,0,0,0,0,0,0,13,2041,1,157,-1,-1,13,0,14701.0,0.0,14701.0,14701.0,3.0628519E7,0.0,3.0628519E7,3.0628519E7,No Label
239.255.255.250-10.5.116.169-1900-55678-17,10.5.116.169,55678,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,2957138,3,1,528.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,238.06802387984598,1.352659226590034,985712.6666666666,131865.23275804482,1135354.0,886519.0,2070619.0,1035309.5,141484.2887408351,1135354.0,935265.0,0,0,0,0,0,0,0,0,0,24,8,1.0144944199425254,0.3381648066475085,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,220.0,176.0,176.0,0,0,0,0,0,0,3,528,1,176,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.199.9-1900-58302-17,10.5.199.9,58302,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,2066426,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,246.80293414813792,1.451781965577282,1033213.0,142641.8225416375,1134076.0,932350.0,1134076.0,1134076.0,0.0,1134076.0,1134076.0,0,0,0,0,0,0,0,0,0,16,8,0.9678546437181879,0.48392732185909393,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.107.5-1900-56138-17,10.5.107.5,56138,239.255.255.250,1900,17,13/09/2023 08:41:49 AM,2971833,2,1,348.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,175.64917005767145,1.0094779888371923,1485916.5,699245.8751000967,1980358.0,991475.0,1980358.0,1980358.0,0.0,1980358.0,1980358.0,0,0,0,0,0,0,0,0,0,16,8,0.6729853258914615,0.33649266294573077,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,232.0,174.0,174.0,0,0,0,0,0,0,2,348,1,174,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.221.239-1900-48273-17,10.5.221.239,48273,239.255.255.250,1900,17,13/09/2023 08:41:39 AM,204792,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,1220.7508105785382,9.766006484628306,204792.0,0.0,204792.0,204792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.883003242314153,4.883003242314153,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.144.194-5355-59879-17,10.5.144.194,59879,224.0.0.252,5355,17,13/09/2023 08:41:30 AM,408844,1,1,27.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,132.0797174472415,4.89184138693487,408844.0,0.0,408844.0,408844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.445920693467435,2.445920693467435,27.0,27.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,40.5,27.0,27.0,0,0,0,0,0,0,1,27,1,27,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.109.87-1900-41971-17,10.5.109.87,41971,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,0,2,1,250.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,8,0.0,0.0,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.66666666666666,125.0,125.0,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.108.168-1900-61939-17,10.5.108.168,61939,239.255.255.250,1900,17,13/09/2023 08:41:34 AM,1944590,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,269.9797900842851,1.5427416576244863,972295.0,65297.06860189055,1018467.0,926123.0,1018467.0,1018467.0,0.0,1018467.0,1018467.0,0,0,0,0,0,0,0,0,0,16,8,1.0284944384163242,0.5142472192081621,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.184.161-1900-64854-17,10.5.184.161,64854,239.255.255.250,1900,17,13/09/2023 08:42:02 AM,3129553,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,223.67411576030187,1.2781378043445821,1043184.3333333334,115019.31825712294,1131436.0,913104.0,2044540.0,1022270.0,154384.0377500213,1131436.0,913104.0,0,0,0,0,0,0,0,0,0,24,8,0.9586033532584366,0.31953445108614553,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.214.89-1900-58807-17,10.5.214.89,58807,239.255.255.250,1900,17,13/09/2023 08:42:16 AM,3279731,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,106.71606909225177,0.6098061090985816,3279731.0,0.0,3279731.0,3279731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3049030545492908,0.3049030545492908,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.3.68.171-10.5.254.223-0-0-0,10.5.254.223,0,10.3.68.171,0,0,13/09/2023 08:41:58 AM,1008888,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9823806012163887,1008888.0,0.0,1008888.0,1008888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911903006081944,0.9911903006081944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
